event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp,pro_kremlin_indicator,topic,proportion,max,protest_type,unauthorized,authorized,date,month
RUS1843,24 February 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Arkhangelsk,Severodvinsk,,Severodvinsk,64.5512,39.8218,1,MBK Media; Moskovskij Komsomolets; Obshchaya Gazeta,National,"On 24 February 2019, between 15000 and 25000 people took part in a mass protest in Severodvinsk in opposition to the rubbish reform and the construction of a rubbish polygon in the region. Protesters called upon the local leadership to resign. No incidents were reported.",0,crowd size=between 15000 and 25000,1683068772,0,3_environmental,0.9958626789796596,True,environmental,0,0,2019-02-24,2
RUS2764,13 July 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation; Labor Group (Russia); NPSR: People's Patriotic Union of Russia; LF: Left Front,6,,,0,60,,643,Europe,Russia,Moscow,Tsentralnyy,,Moscow - Central,55.7571,37.6173,1,Kommersant; KPRF,Other-National,"On 13 July 2019, more than 7000 people took part in an authorized protest organized by the KPRF in Moscow in support of Pavel Grudinin, as well as against judicial arbitrariness, government corruption, inflation, poor state of regional ecology and infrastructure, hikes to utility fees, pensions age and rubbish reforms, and other socio-economic policies of the government. Members of NPSR and LF were also present.",0,crowd size=at least 7000,1652899831,1,Other_1,0.8896272551360528,True,unclear,0,1,2019-07-13,7
RUS2171,11 April 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation,6,,,0,60,,643,Europe,Russia,Saratov,Saratov,,Saratov,51.5406,46.0086,1,KPRF,Other,"On 11 April 2019, around 5 people took part in a small-scale protest organized by the KPRF in Saratov in support of KPRF leader Gennady Zyuganov who is embroiled in a legal battle with oligarch Oleg Deripaska. No incidents were reported.",0,crowd size=5,1652899841,0,4_legal,0.9956897763857492,True,legal,0,0,2019-04-11,4
RUS1957,18 March 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Rostov,Krasnosulinskiy,,Krasny Sulin,47.8922,40.0704,1,Caucasian Knot; KPRF,Other-National,"On 18 March 2019, at least 4 local residents staged a protest in Krasny Sulin in opposition to the so-called 'rubbish reform' by leaving several bags of rubbish in the offices of the local rubbish removal contractor. No incidents were reported.",0,crowd size=at least 4,1652899843,0,3_environmental,0.9962370345466028,True,environmental,0,0,2019-03-18,3
RUS3374,23 October 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Saint Petersburg,Admiralteyskiy,,St. Petersburg - Admiralteysky,59.9123,30.2963,1,Media Korset,National,"On 23 October 2019, at least 3 activists took part in a protest in front of the Legislative Assembly of Saint Petersburg against the plans to construct a new courthouse at the site of a park.",0,crowd size=at least 3,1652899822,0,3_environmental,0.7464448420929697,True,environmental,0,0,2019-10-23,10
RUS3436,03 November 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),Timeless Protest,6,,,0,60,,643,Europe,Russia,Murmansk,Murmansk,,Murmansk,68.9792,33.0925,1,MBK Media,National,"On 3 November 2019, at least 3 activists from Timeless Protest took part in one-person protests in Murmansk against the so-called 'sovereign internet bill'.",0,crowd size=at least 3,1652899820,0,4_legal,0.992128696166658,True,legal,0,0,2019-11-03,11
RUS1796,21 February 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation,6,,,0,60,,643,Europe,Russia,Astrakhan,Astrakhan,,Astrakhan,46.3497,48.0408,1,Caucasian Knot,National,"On 21 February 2019, an unspecified number of activists took part in a protest organized by the youth wing of the Communist Party in Astrakhan in opposition to the utilities fees hikes. No incidents were reported.",0,crowd size=no report,1683068772,0,2_economic,0.9953061973603418,True,economic,0,0,2019-02-21,2
RUS3257,03 October 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Rostov,Rostov-na-Donu,,Rostov-on-Don,47.2213,39.6939,1,Caucasian Knot,National,"On 3 October 2019, about 30 cheated housing interest holders took part in an authorized protest in Rostov-on-Don demanding the authorities assist them with securing their housing.",0,crowd size=about 30,1652899824,0,6_social,0.9931510780675152,True,social,0,1,2019-10-03,10
RUS2365,01 May 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation,6,,,0,60,,643,Europe,Russia,Tyumen,Tyumen,,Tyumen,57.1522,65.5272,1,KPRF,Other,"On 1 May 2019, an unspecified number of people took part in a protest organized by the KPRF in Tyumen as part of a larger, 2000-strong state-organized May Day parade. The protesters voiced criticism of the government's policies, including the rubbish and pensions age reforms.",0,crowd size=no report,1652899839,0,4_legal,0.9962048666856764,True,legal,0,0,2019-05-01,5
RUS2635,02 June 2019,2019,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),,6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Moscow Oblast,Odintsovskiy,,Barvikha,55.7245,37.2755,1,Rambler; OVD Info,National,"On 2 June 2019, about 1000 people took part in an authorized protest in the village of Barvikha against the plans to merge it with a neighbouring district. One protester was reportedly detained by police.",0,crowd size=about 1000,1652899836,0,3_environmental,0.9944930404710702,True,environmental,0,1,2019-06-02,6
RUS2012,23 March 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Saint Petersburg,Tsentralnyy,,St. Petersburg - Tsentralny,59.9324,30.3654,1,RFE/RL,International,"On 23 March 2019, around 15 people took part in a series of organized one-person protests in central Saint Petersburg in opposition to the prosecution of Jehovah's Witnesses in Russia. No incidents were reported.",0,crowd size=15,1652899843,0,5_political,0.7188745635164493,True,political,0,0,2019-03-23,3
RUS3363,19 October 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),Labor Group (Russia),6,,,0,60,,643,Europe,Russia,Rostov,Gukovo,,Gukovo,48.0621,39.9355,1,Caucasian Knot,National,"On 19 October 2019, about 50 ex-miners and their family members took part in an authorized protest in Gukovo, calling for the repayment of wage arrears and deliveries of heating coal rations.",0,crowd size=about 50,1652899822,0,2_economic,0.9947232501495128,True,economic,0,1,2019-10-19,10
RUS1863,01 March 2019,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (Russia),,5,Police Forces of Russia (2000-),,1,15,,643,Europe,Russia,Omsk,Omsk,,Omsk,55.0,73.4,2,TV Rain,National,"On 1 March 2019, around 50 people took part in a spontaneous demonstration in front of the local administration in Omsk village near the city of Omsk. The villagers were opposing the rumoured plans to construct housing for Chinese labourers on the territory meant for agricultural needs. The demonstrators attempted to force their way into the administration building where the hearing on the subject was taking place, but were stopped by the police. One woman was allegedly hospitalized after a scuffle.",0,crowd size=50,1649356333,0,3_environmental,0.635332715301168,True,environmental,0,0,2019-03-01,3
RUS2990,17 August 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation,6,,,0,60,,643,Europe,Russia,Volgograd,Volgograd,,Volgograd,48.7194,44.5018,1,Caucasian Knot,National,"On 17 August 2019, about 150 people took part in an authorized protest organized by the KPRF in Volgograd in solidarity with the Moscow protesters demanding free and fair access to local and regional municipal elections and the removal of mandatory municipal filters for candidates, as well as against regional mismanagement and the alleged instances of obstruction of campaigning of independents and KPRF candidates.",0,crowd size=about 150,1652899828,0,Other_1,0.5440014791936897,True,unclear,0,1,2019-08-17,8
RUS2804,17 July 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation,6,,,0,60,,643,Europe,Russia,Nizhny Novgorod,Nizhniy Novgorod,,Nizhny Novgorod,56.2946,43.9412,1,KPRF,Other,"On 17 July 2019, in Nizhny Novgorod, at least 3 KPRF activists took part in a protest in support of Karachaevo-Cherkassia branch of KPRF, whose members were blocked from taking part in the regional elections.",0,crowd size=at least 3,1652899830,0,Other_1,0.628593519388048,True,unclear,0,0,2019-07-17,7
RUS3539,17 November 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),LPR: Libertarian Party of Russia,6,,,0,60,,643,Europe,Russia,Volgograd,Volgograd,,Volgograd,48.7194,44.5018,1,Caucasian Knot,National,"On 17 November 2019, 4 people, including members of the Libertarian Party, took part in a series of coordinated one-person protests in Volgograd in support of Russia's political prisoners.",0,crowd size=4,1652899818,0,5_political,0.9944478752388012,True,political,0,0,2019-11-17,11
RUS3742,14 December 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Saint Petersburg,Tsentralnyy,,St. Petersburg - Tsentralny,59.9324,30.3654,1,RFE/RL; Caucasian Knot,National-International,"On 13 December 2019, at least 3 activists took part in a series of one-person protests in Saint Petersburg in support of the Ingush and Rostov activists sentenced to prison terms for participation in unauthorized protests.",0,crowd size=at least 3,1649875469,0,1_cultural,0.4980776832551471,True,cultural,1,0,2019-12-14,12
RUS3345,16 October 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Republic of Bashkortostan,Ufa,,Ufa,54.7852,56.0456,1,UFA1.ru; Rosbalt; Media Korset,Subnational-National,"On 16 October 2019, several dozen cheated housing interest holders took part in a protest in Ufa calling upon the authorities to assist them with securing the construction of their housing.",0,crowd size=several dozen,1652899823,0,6_social,0.9943523835944684,True,social,0,0,2019-10-16,10
RUS2002,23 March 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation; Labor Group (Russia),6,,,0,60,,643,Europe,Russia,Krasnodar,Sochi,,Sochi,43.5992,39.7257,1,KPRF; Caucasian Knot,Other-Subnational,"On 23 March 2019, between 40 (reported) and 200 (claimed by organizers) people took part in an authorized protest organized by the KPRF in Sochi in opposition to 'anti-social' policies allegedly being enacted by the government, including the rubbish and pensions age reforms, and general living costs increase. No incidents were reported.",0,crowd size=between 40 and 200,1652899843,0,2_economic,0.9969763700181644,True,economic,0,1,2019-03-23,3
RUS2555,12 June 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Volgograd,Volgograd,,Volgograd,48.7194,44.5018,1,Caucasian Knot,National,"On 12 June 2019, at least 4 activists took part in coordinated one-person protests in Volgograd decrying the alleged crackdown on civil liberties by the authorities, calling for transition of power. No incidents were reported.",0,crowd size=at least 4,1652899835,0,3_environmental,0.7862625523367782,True,environmental,0,0,2019-06-12,6
RUS2567,15 June 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),Yabloko: Russian United Democratic Party,6,,,0,60,,643,Europe,Russia,Republic of Chuvash,Cheboksary,,Cheboksary,56.1322,47.2519,1,RFE/RL,International,"On 15 June 2019, between 30 and 40 people took part in an authorized protest organized by Yabloko in Cheboksary demanding better pay for medical professionals in the region. Medical professionals themselves were not present.",0,crowd size=30-40,1652899835,0,2_economic,0.9950317653105958,True,economic,0,1,2019-06-15,6
RUS3831,15 December 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),Labor Group (Russia),6,,,0,60,,643,Europe,Russia,Rostov,Gukovo,,Gukovo,48.0621,39.9355,1,Caucasian Knot,National,"On 15 December 2019, about 50 ex-miners took part in a protest in Gukovo demanding the authorities assist them with securing their wage arrears and supplies of heating coal for the winter.",0,crowd size=about 50,1649875468,0,2_economic,0.9943738820555266,True,economic,0,0,2019-12-15,12
RUS2691,06 July 2019,2019,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),Women (Russia),6,Rioters (Russia),Male State,5,56,,643,Europe,Russia,Moscow,Tsentralnyy,,Moscow - Central,55.7571,37.6173,1,MediaZone; Novaya Gazeta; RFE/RL; TV Rain,National-International,"On 6 July 2019, between 30 to 40 activists took part in coordinated one-person protests in Moscow - Central in support of the Khachaturyan sisters. Several counter-protesters from the Male State attempted to disrupt the protests by joining the protesters thereby forcing them to exceed the limits for one-person protests, making them unauthorized and illegal as a result. Police ended up detaining 4 activists - 1 female protester and 3 Male State counter-protesters.",0,crowd size=30-40,1681311958,0,1_cultural,0.7411483596148754,True,cultural,1,0,2019-07-06,7
RUS3021,25 August 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation; Labor Group (Russia),6,,,0,60,,643,Europe,Russia,Volgograd,Volgograd,,Volgograd,48.7194,44.5018,1,Caucasian Knot,National,"On 25 August 2019, about 250 people took part in an authorized protest organized by the KPRF in Volgograd demanding the authorities address high unemployment rates, lower living standards, wages, and pensions.",0,crowd size=about 250,1618568532,0,2_economic,0.9955518986310112,True,economic,0,1,2019-08-25,8
RUS2401,09 May 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Volgograd,Volgograd,,Volgograd,48.7194,44.5018,1,Caucasian Knot,National,"On 9 May 2019, at least 4 activists took part in a series of coordinated one-person protests in Volgograd in opposition to Russia's continued involvement in the Ukrainian conflict. No incidents were reported.",0,crowd size=at least 4,1652899838,0,4_legal,0.7605621834260157,True,legal,0,0,2019-05-09,5
RUS2591,21 June 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),Journalists (Russia); Yabloko: Russian United Democratic Party,6,,,0,60,,643,Europe,Russia,Novosibirsk,Novosibirsk,,Novosibirsk,55.0415,82.9346,1,Rosbalt; RFE/RL; Meduza; MediaZone,National-International,"On 21 June 2019, between 250 and 400 people took part in an authorized protest in Novosibirsk in support of freedom of speech and Ivan Golunov. Journalists and members of Yabloko took part. No incidents were reported.",0,crowd size=250-400,1652899833,0,5_political,0.6083998911619627,True,political,0,1,2019-06-21,6
