"event_id_cnty","event_date","year","time_precision","disorder_type","event_type","sub_event_type","actor1","assoc_actor_1","inter1","actor2","assoc_actor_2","inter2","interaction","civilian_targeting","iso","region","country","admin1","admin2","admin3","location","latitude","longitude","geo_precision","source","source_scale","notes","fatalities","tags","timestamp","pro_kremlin_indicator","topic","proportion","max","protest_type","unauthorized","authorized","date","month_year"
"RUS8932","24 September 2022",2022,1,"Demonstrations","Protests","Protest with intervention","Protesters (Russia)","Vesna; FAR: Feminist Anti-War Resistance; Women (Russia)",6,"Police Forces of Russia (2000-)","",1,16,"",643,"Europe","Russia","Saratov","Saratov","","Saratov",51.5406,46.0086,1,"TV Rain; OVD Info","National","On 24 September 2022, people gathered in Saratov, protesting against mobilization announced in Russia on 21 September. Anti-mobilization protesters were called upon to demonstrate by an opposition movement Vesna ('Spring') and the Feminist Anti-War Resistance movement (FAR). Police intervened, beating a teenage protester with a gun and arresting at least 4 protesters.",0,"crowd size=no report",1664907089,0,"1_cultural",0.996916791238805,TRUE,"cultural",0,0,2022-09-24,"2022-09"
"RUS8933","24 September 2022",2022,1,"Demonstrations","Protests","Protest with intervention","Protesters (Russia)","Vesna; FAR: Feminist Anti-War Resistance; Women (Russia)",6,"Police Forces of Russia (2000-)","",1,16,"",643,"Europe","Russia","Saint Petersburg","Admiralteyskiy","","St. Petersburg",59.931,30.3049,1,"TV Rain; RFE/RL; OVD Info; Kommersant","National-International","On 24 September 2022, people gathered in St. Petersburg, protesting against mobilization announced in Russia on 21 September. Anti-mobilization protests were organized by an opposition movement Vesna ('Spring') and the Feminist Anti-War Resistance movement. Police intervened, severely beating protesters and arresting at least 143 protesters.",0,"crowd size=no report",1664907089,0,"1_cultural",0.996548334502525,TRUE,"cultural",0,0,2022-09-24,"2022-09"
"RUS8934","24 September 2022",2022,1,"Demonstrations","Protests","Protest with intervention","Protesters (Russia)","Vesna; FAR: Feminist Anti-War Resistance; Women (Russia)",6,"Police Forces of Russia (2000-)","",1,16,"",643,"Europe","Russia","Tomsk","Tomsk","","Tomsk",56.4977,84.9744,1,"RFE/RL; OVD Info","National-International","On 24 September 2022, people gathered in Tomsk, protesting against mobilization announced in Russia on 21 September. Anti-mobilization protests were organized by an opposition movement Vesna ('Spring') and the Feminist Anti-War Resistance movement. Police intervened, arresting at least 19 protesters.",0,"crowd size=no report",1664907089,0,"1_cultural",0.996079860994721,TRUE,"cultural",0,0,2022-09-24,"2022-09"
"RUS8935","24 September 2022",2022,1,"Demonstrations","Protests","Protest with intervention","Protesters (Russia)","Vesna; FAR: Feminist Anti-War Resistance; Women (Russia)",6,"Police Forces of Russia (2000-)","",1,16,"",643,"Europe","Russia","Tyumen","Tyumen","","Tyumen",57.1522,65.5272,1,"OVD Info; RFE/RL","National-International","On 24 September 2022, people gathered in Tyumen, protesting against mobilization announced in Russia on 21 September. Anti-mobilization protesters were called upon to demonstrate by an opposition movement Vesna ('Spring') and the Feminist Anti-War Resistance movement. Police intervened, arresting at least 4 protesters.",0,"crowd size=no report",1664907089,0,"1_cultural",0.996405133835411,TRUE,"cultural",0,0,2022-09-24,"2022-09"
"RUS8937","24 September 2022",2022,1,"Demonstrations","Protests","Protest with intervention","Protesters (Russia)","Vesna; FAR: Feminist Anti-War Resistance; Women (Russia)",6,"Police Forces of Russia (2000-)","",1,16,"",643,"Europe","Russia","Republic of Buryatia","Ulan-Ude","","Ulan-Ude",51.8272,107.6063,1,"RFE/RL; Activatica","Other-International","On 24 September 2022, people gathered in Ulan-Ude, protesting against mobilization announced in Russia on 21 September. Anti-mobilization protesters were called upon to demonstrate by an opposition movement Vesna ('Spring') and the Feminist Anti-War Resistance movement. Police intervened, arresting at least 10 protesters.",0,"crowd size=no report",1664907089,0,"1_cultural",0.996405133835411,TRUE,"cultural",0,0,2022-09-24,"2022-09"
"RUS8938","24 September 2022",2022,1,"Demonstrations","Protests","Protest with intervention","Protesters (Russia)","Vesna; FAR: Feminist Anti-War Resistance; Women (Russia)",6,"Police Forces of Russia (2000-)","",1,16,"",643,"Europe","Russia","Volgograd","Volgograd","","Volgograd",48.7194,44.5018,1,"RFE/RL; Caucasian Knot","National-International","On 24 September 2022, people gathered in Volgograd, protesting against a mobilization announced in Russia on 21 September. Anti-mobilization protesters were called upon to demonstrate by an opposition movement Vesna ('Spring') and the Feminist Anti-War Resistance movement. Police intervened, arresting at least 11 protesters.",0,"crowd size=no report",1664907089,0,"1_cultural",0.996405133835411,TRUE,"cultural",0,0,2022-09-24,"2022-09"
"RUS8940","24 September 2022",2022,1,"Demonstrations","Protests","Protest with intervention","Protesters (Russia)","Vesna; FAR: Feminist Anti-War Resistance; Women in Black; Women (Russia); Journalists (Russia); Civilians (Russia)",6,"Police Forces of Russia (2000-)","",1,16,"",643,"Europe","Russia","Sverdlovsk","Ekaterinburg","","Yekaterinburg",56.8519,60.6122,1,"OVD Info; Feminist Anti-War Resistance","National","On 24 September 2022, people gathered in Yekaterinburg, protesting against mobilization announced in Russia on 21 September. Anti-mobilization protests were organized by an opposition movement Vesna ('Spring') and the Feminist Anti-War Resistance movement (FAR). FAR activists wearing black also joined the protest, as part of the Women in Black action. Police intervened, arresting at least 9 protesters, including journalists.",0,"crowd size=no report",1664907089,0,"1_cultural",0.997531611418504,TRUE,"cultural",0,0,2022-09-24,"2022-09"
"RUS8939","24 September 2022",2022,1,"Demonstrations","Protests","Protest with intervention","Protesters (Russia)","Vesna; FAR: Feminist Anti-War Resistance; Women (Russia)",6,"Police Forces of Russia (2000-)","",1,16,"",643,"Europe","Russia","Voronezh","Voronezh","","Voronezh",51.672,39.1843,1,"7x7","National","On 24 September 2022, around 15 people gathered in Voronezh, protesting against mobilization announced in Russia on 21 September. Anti-mobilization protests were organized by an opposition movement Vesna ('Spring') and the Feminist Anti-War Resistance movement. Police intervened, arresting at least 8 protesters.",0,"crowd size=around 15",1664907089,0,"1_cultural",0.996249536826117,TRUE,"cultural",0,0,2022-09-24,"2022-09"
"RUS8936","24 September 2022",2022,1,"Demonstrations","Protests","Protest with intervention","Protesters (Russia)","FAR: Feminist Anti-War Resistance; Women in Black; Women (Russia)",6,"Police Forces of Russia (2000-)","",1,16,"",643,"Europe","Russia","Republic of Bashkortostan","Ufa","","Ufa",54.7852,56.0456,1,"OVD Info","National","On 24 September 2022, a group of women staged a protest in Ufa against mobilization announced in Russia on 21 September. The protest was part of the 'Women in Black' action organized by the Feminist Anti-War Resistance movement. Police dispersed the event, arresting several protesters.",0,"crowd size=no report",1664907091,0,"1_cultural",0.996249536826117,TRUE,"cultural",0,0,2022-09-24,"2022-09"
"RUS8922","24 September 2022",2022,1,"Demonstrations","Protests","Protest with intervention","Protesters (Iran)","Women (Iran)",6,"Police Forces of Russia (2000-)","",1,16,"",643,"Europe","Russia","Moscow","","","Moscow",55.7522,37.6156,1,"OVD Info","National","On 24 September 2022, 8 Iranian citizens staged a protest in front of the Iranian embassy in Moscow in support of their compatriots, who have been protesting for over a week in Iran over the death of 22-year-old woman, who died after being detained and beaten by the Iranian police. Police arrested the protesters.",0,"crowd size=8",1664907091,0,"1_cultural",0.996079860994721,TRUE,"cultural",0,0,2022-09-24,"2022-09"
"RUS8925","24 September 2022",2022,1,"Demonstrations","Protests","Protest with intervention","Protesters (Russia)","Vesna; FAR: Feminist Anti-War Resistance; Women (Russia)",6,"Police Forces of Russia (2000-)","",1,16,"",643,"Europe","Russia","Kaliningrad","Kaliningrad","","Kaliningrad",54.7065,20.511,1,"RFE/RL","International","On 24 September 2022, around 30 people gathered in Kaliningrad, protesting against mobilization announced in Russia on 21 September. Anti-mobilization protesters were called upon to demonstrate by an opposition movement Vesna ('Spring') and the Feminist Anti-War Resistance movement. Police intervened, arresting at least 2 protesters.",0,"crowd size=around 30",1664907091,0,"1_cultural",0.996548334502525,TRUE,"cultural",0,0,2022-09-24,"2022-09"
"RUS8877","24 September 2022",2022,1,"Demonstrations","Protests","Protest with intervention","Protesters (Russia)","FAR: Feminist Anti-War Resistance; Women in Black; Women (Russia)",6,"Police Forces of Russia (2000-)","",1,16,"",643,"Europe","Russia","Republic of Tatarstan","Kazan","","Kazan",55.7887,49.1221,1,"Activatica","Other","On 24 September 2022, a group of women staged a mass picket in Kazan against the Russian military invasion of Ukraine. The participants of the picket, which was part of the 'Women in Black' action announced by the Feminist Anti-War Resistance movement, were wearing black clothes and holding anti-war signs. Police intervened, arresting all protesters.",0,"crowd size=no report",1680633817,0,"1_cultural",0.804311058097421,TRUE,"cultural",0,0,2022-09-24,"2022-09"
"RUS8819","23 September 2022",2022,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","Government of Russia (2000-); ONF: All-Russia People's Front",6,"","",0,60,"",643,"Europe","Russia","Moscow","","","Moscow",55.7522,37.6156,1,"Meduza; ITAR-TASS; TV Rain","National","On 23 September 2022, around 50000 people, according to Moscow police, gathered in Moscow to participate in a concert-rally, announced by the ONF, in support of the Russia-engineered 'referendums' taking place in Donetsk, Luhansk, Kherson, and Zaporizhia regions. Students and public sector employees reported being forced to participate in the event by the administration.",0,"crowd size=around 50000",1680633728,0,"1_cultural",0.74001002028873,TRUE,"cultural",0,0,2022-09-23,"2022-09"
"RUS8816","23 September 2022",2022,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","Government of Russia (2000-); LDPR: Liberal Democratic Party of Russia",6,"","",0,60,"",643,"Europe","Russia","Altai","Barnaul","","Barnaul",53.3606,83.7636,1,"AMIC","Subnational","On 23 September 2022, around 2000 people, according to official reports, gathered in Barnaul to participate in a government-organized concert-rally in support of the Russia-engineered 'referendums' taking place in Donetsk, Luhansk, Kherson, and Zaporizhia regions. High-level government officials and LDPR members took part in the event.",0,"crowd size=around 2000",1680633728,0,"1_cultural",0.997022729970777,TRUE,"cultural",0,0,2022-09-23,"2022-09"
"RUS8789","23 September 2022",2022,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","Government of Russia (2000-)",6,"","",0,60,"",643,"Europe","Russia","Zabaykalskiy","Chita","","Chita",52.0317,113.5009,1,"Argumenty I Fakty","National","On 23 September 2022, around 6000 people, according to official reports, gathered in Chita to participate in a government-organized concert-rally in support of the Russia-engineered 'referendums' taking place in Donetsk, Luhansk, Kherson, and Zaporizhia regions. High-level government officials took part in the event.",0,"crowd size=around 6000",1680633728,0,"1_cultural",0.996803035216683,TRUE,"cultural",0,0,2022-09-23,"2022-09"
"RUS8818","23 September 2022",2022,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","Government of Russia (2000-); ONF: All-Russia People's Front",6,"","",0,60,"",643,"Europe","Russia","Khabarovsk","Khabarovsk","","Khabarovsk",48.4827,135.0838,1,"Dvnovosti","Subnational","On 23 September 2022, people gathered in Khabarovsk to participate in a government-organized concert-rally in support of the Russia-engineered 'referendums' taking place in Donetsk, Luhansk, Kherson, and Zaporizhia regions. High-level officials and ONF members took part in the event.",0,"crowd size=no report",1680633728,0,"1_cultural",0.996405133835411,TRUE,"cultural",0,0,2022-09-23,"2022-09"
"RUS8813","23 September 2022",2022,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","Government of Russia (2000-); ER: United Russia; LDPR: Liberal Democratic Party of Russia; NOD: National Liberation Movement",6,"","",0,60,"",643,"Europe","Russia","Sverdlovsk","Ekaterinburg","","Yekaterinburg",56.8519,60.6122,1,"FederalPress","National","On 23 September 2022, hundreds of people gathered in Yekaterinburg to participate in a concert-rally in support of the Russia-engineered 'referendums' taking place in Donetsk, Luhansk, Kherson, and Zaporizhia regions. High-level government officials, United Russia, LDPR, and NOD members took part in the event.",0,"crowd size=hundreds",1680633728,1,"1_cultural",0.996916791238805,TRUE,"cultural",0,0,2022-09-23,"2022-09"
"RUS8808","23 September 2022",2022,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","Government of Russia (2000-); ER: United Russia",6,"","",0,60,"",643,"Europe","Russia","Vladimir","Vladimir","","Vladimir",56.1365,40.3966,1,"GTRK Vladimir","Subnational","On 23 September 2022, people gathered in Vladimir to participate in a concert-rally, organized by the youth branch of the ruling United Russia party in support of the Russia-engineered 'referendums' taking place in Donetsk, Luhansk, Kherson, and Zaporizhia regions. High-level government officials took part in the event.",0,"crowd size=no report",1680633728,1,"1_cultural",0.928302938235512,TRUE,"cultural",0,0,2022-09-23,"2022-09"
"RUS8788","23 September 2022",2022,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","Government of Russia (2000-)",6,"","",0,60,"",643,"Europe","Russia","Bryansk","Bryansk","","Bryansk",53.2521,34.3717,1,"ITAR-TASS","National","On 23 September 2022, around 20000 people, according to official reports, gathered in Bryansk to participate in a government-organized concert-rally in support of the Russia-engineered 'referendums' taking place in Donetsk, Luhansk, Kherson, and Zaporizhia regions. High-level government officials took part in the event.",0,"crowd size=around 20000",1680633728,0,"1_cultural",0.849221692618816,TRUE,"cultural",0,0,2022-09-23,"2022-09"
