data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3,War-related,Pro-regime,Type,Mention of authorisation,Authorisation- notes
8667917,643,RUS5882,5882,31 January 2021,2021,1,Protests,Peaceful protest,Protesters (Russia),Navalny HQ,6,,,0,60,Europe,Russia,Oryol,Oryol,,Oryol,52.9624,36.1021,1,BBC News; Twitter,New media-Regional,"On 31 January 2021, people took part in an unauthorized protest in Oryol, demanding the release of Alexei Navalny, who was sentenced to 30 days of administrative arrest after arriving from Germany, where he was recovering from a failed assassination attempt carried out by the Russian Federal Security Service (FSB), as well as calling for the release of those detained during the protests on January 23. [size=no report]",0,1638296433,RUS,,,,,
8667918,643,RUS5894,5894,31 January 2021,2021,1,Protests,Peaceful protest,Protesters (Russia),Navalny HQ,6,,,0,60,Europe,Russia,Arkhangelsk,Severodvinsk,,Severodvinsk,64.5512,39.8218,1,BBC News; Twitter,New media-Regional,"On 31 January 2021, people took part in an unauthorized protest in Severodvinsk, demanding the release of Alexei Navalny, who was sentenced to 30 days of administrative arrest after arriving from Germany, where he was recovering from a failed assassination attempt carried out by the Russian Federal Security Service (FSB), as well as calling for the release of those detained during the protests on January 23. [size=no report]",0,1638296433,RUS,,,,,
8667919,643,RUS5900,5900,31 January 2021,2021,1,Protests,Peaceful protest,Protesters (Russia),Navalny HQ,6,,,0,60,Europe,Russia,Khanty-Mansi,Surgut,,Surgut,61.2548,73.3836,1,BBC News; Twitter,New media-Regional,"On 31 January 2021, people took part in an unauthorized protest in Surgut, demanding the release of Alexei Navalny, who was sentenced to 30 days of administrative arrest after arriving from Germany, where he was recovering from a failed assassination attempt carried out by the Russian Federal Security Service (FSB), as well as calling for the release of those detained during the protests on January 23. [size=no report]",0,1638296433,RUS,,,,,
8667920,643,RUS5904,5904,31 January 2021,2021,1,Protests,Peaceful protest,Protesters (Russia),Navalny HQ,6,,,0,60,Europe,Russia,Kaluga,Tarusskiy,,Tarusa,54.7224,37.1654,1,Twitter; BBC News,New media-Regional,"On 31 January 2021, people took part in an unauthorized protest in Tarusa, demanding the release of Alexei Navalny, who was sentenced to 30 days of administrative arrest after arriving from Germany, where he was recovering from a failed assassination attempt carried out by the Russian Federal Security Service (FSB), as well as calling for the release of those detained during the protests on January 23. [size=no report]",0,1638296433,RUS,,,,,
8667921,643,RUS5907,5907,31 January 2021,2021,1,Protests,Peaceful protest,Protesters (Russia),Navalny HQ,6,,,0,60,Europe,Russia,Krasnodar,Tuapsinskiy,,Tuapse,44.0877,39.0816,1,BBC News; Twitter,New media-Regional,"On 31 January 2021, people took part in an unauthorized protest in Tuapse, demanding the release of Alexei Navalny, who was sentenced to 30 days of administrative arrest after arriving from Germany, where he was recovering from a failed assassination attempt carried out by the Russian Federal Security Service (FSB), as well as calling for the release of those detained during the protests on January 23. [size=no report]",0,1638296433,RUS,,,,,
8667922,643,RUS5916,5916,31 January 2021,2021,1,Protests,Peaceful protest,Protesters (Russia),Navalny HQ,6,,,0,60,Europe,Russia,Arkhangelsk,Velskiy,,Velsk,61.0644,42.0995,1,Twitter; BBC News,New media-Regional,"On 31 January 2021, people took part in an unauthorized protest in Velsk, demanding the release of Alexei Navalny, who was sentenced to 30 days of administrative arrest after arriving from Germany, where he was recovering from a failed assassination attempt carried out by the Russian Federal Security Service (FSB), as well as calling for the release of those detained during the protests on January 23. [size=no report]",0,1638296433,RUS,,,,,
8667923,643,RUS5920,5920,31 January 2021,2021,1,Protests,Peaceful protest,Protesters (Russia),Navalny HQ,6,,,0,60,Europe,Russia,Moscow Oblast,Volokolamskiy,,Volokolamsk,56.0227,35.9409,1,BBC News; Twitter,New media-Regional,"On 31 January 2021, people took part in an unauthorized protest in Volokolamsk, demanding the release of Alexei Navalny, who was sentenced to 30 days of administrative arrest after arriving from Germany, where he was recovering from a failed assassination attempt carried out by the Russian Federal Security Service (FSB), as well as calling for the release of those detained during the protests on January 23. [size=no report]",0,1638296433,RUS,,,,,
8667924,643,RUS5925,5925,31 January 2021,2021,1,Protests,Peaceful protest,Protesters (Russia),Navalny HQ,6,,,0,60,Europe,Russia,Krasnodar,Eyskiy,,Yeysk,46.6855,38.2719,1,Twitter; BBC News,New media-Regional,"On 31 January 2021, people took part in an unauthorized protest in Yeysk, demanding the release of Alexei Navalny, who was sentenced to 30 days of administrative arrest after arriving from Germany, where he was recovering from a failed assassination attempt carried out by the Russian Federal Security Service (FSB), as well as calling for the release of those detained during the protests on January 23. [size=no report]",0,1638296433,RUS,,,,,
8923620,643,RUS5888,5888,31 January 2021,2021,1,Protests,Protest with intervention,Protesters (Russia),Civilians (Russia); Navalny HQ,6,Police Forces of Russia (2000-),,1,16,Europe,Russia,Stavropol,Pyatigorsk,,Pyatigorsk,44.0456,43.0599,1,Caucasian Knot,National,"On 31 January 2021, people took part in an unauthorized protest in Pyatigorsk, demanding the release of Alexei Navalny, who was sentenced to 30 days of administrative arrest after arriving from Germany, where he was recovering from a failed assassination attempt carried out by the Russian Federal Security Service (FSB), as well as calling for the release of those detained during the protests on January 23. Police detained between 40 and 98, most of whom claimed to have been passers-by not taking part in a protest. [size=no report]",0,1648592317,RUS,,,,,
7665834,643,RUS5824,5824,30 January 2021,2021,1,Protests,Protest with intervention,Protesters (Russia),LDPR: Liberal Democratic Party of Russia,6,Police Forces of Russia (2000-),,1,16,Europe,Russia,Novosibirsk,Novosibirsk,,Novosibirsk,55.0415,82.9346,1,RFE/RL,International,"On 30 January 2021, people took part in an unauthorized protest in Novosibirsk in support of the jailed LDPR governor of Khabarovsk Krai Sergei Furgal. Police detained about 30 protesters. [size=no report]",0,1618491355,RUS,,,,,
7665835,643,RUS5822,5822,30 January 2021,2021,1,Protests,Protest with intervention,Protesters (Russia),LDPR: Liberal Democratic Party of Russia; Civilians (Russia); Journalists (Russia),6,Police Forces of Russia (2000-),,1,16,Europe,Russia,Khabarovsk,Khabarovsk,,Khabarovsk,48.4827,135.0838,1,RFE/RL,International,"On 30 January 2021, dozens of people took part in an unauthorized protest in Khabarovsk in support of the jailed LDPR governor of Khabarovsk Krai Sergei Furgal. At least 5 people were detained by police, including one journalist covering the event and at least some passers-by not taking part in the protest itself. [size=dozens]",0,1618491355,RUS,,,,,
7590410,643,RUS5810,5810,28 January 2021,2021,1,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation; LKSM: Leninist Komsomol of the Russian Federation; ZNS: For New Socialism,6,,,0,60,Europe,Russia,Samara,Samara,,Samara,53.2001,50.15,1,KPRF,Other,"On 28 January 2021, an unspecified number of KPRF and LKSM activists staged a series of coordinated one-person protests in Samara, calling for the release of political prisoners in Russia, including Azat Miftakhov, and in support of KPRF leaders Sergei Levchenko and Pavel Grudinin, as well ZNS founder Nikolai Levchenko. [size=no report]",0,1618491423,RUS,,,,,
7590411,643,RUS5809,5809,28 January 2021,2021,1,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation,6,,,0,60,Europe,Russia,Republic of Chuvash,Cheboksary,,Cheboksary,56.1322,47.2519,1,KPRF,Other,"On 28 January 2021, an unspecified number of KPRF activists staged a series of coordinated one-person protests in Cheboksary against the plans to close down the local bus depot. [size=no report]",0,1618491424,RUS,,,,,
7590412,643,RUS5811,5811,28 January 2021,2021,1,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation; LKSM: Leninist Komsomol of the Russian Federation; ZNS: For New Socialism,6,,,0,60,Europe,Russia,Leningrad,Vyborgskiy,,Vyborg,60.7101,28.7531,1,KPRF,Other,"On 28 January 2021, an unspecified number of KPRF and LKSM activists staged a series of coordinated one-person protests in Vyborg, calling for the release of political prisoners in Russia, including Azat Miftakhov, and in support of KPRF leaders Sergei Levchenko and Pavel Grudinin, as well ZNS founder Nikolai Levchenko. [size=no report]",0,1618491424,RUS,,,,,
7694055,643,RUS5937,5937,28 January 2021,2021,2,Protests,Peaceful protest,Protesters (Russia),Labour Group (Russia),6,,,0,60,Europe,Russia,Sverdlovsk,Ekaterinburg,,Yekaterinburg,56.8519,60.6122,1,Rossiyskaya Gazeta,National,"Around 28 January 2021 (week of), several thousand employees of the Sima-Land hypermarket chain took part in a demonstration in support of President Vladimir Putin in Yekaterinburg, which was posted on social media on February 28, 2021. There were reports that the demonstration was organized at the request of the authorities, following several large protests in support of opposition politician Alexei Navalny between January 23 and 31, 2021. [size=several thousand]",0,1618491458,RUS,,,,,
8424105,643,RUS5802,5802,28 January 2021,2021,1,Protests,Protest with intervention,Protesters (Russia),LDPR: Liberal Democratic Party of Russia; Journalists (Russia); Civilians (Russia),6,Police Forces of Russia (2000-),,1,16,Europe,Russia,Khabarovsk,Khabarovsk,,Khabarovsk,48.4827,135.0838,1,Activatica,Other,"On 28 January 2021, people took part in an unauthorized protest in Khabarovsk in support of the jailed LDPR governor of Khabarovsk Krai Sergei Furgal. Police detained at least one protester and two journalists covering the event. [size=no report]",0,1629138395,RUS,,,,,
7590200,643,RUS5800,5800,27 January 2021,2021,1,Protests,Protest with intervention,Protesters (Russia),LDPR: Liberal Democratic Party of Russia,6,Police Forces of Russia (2000-),,1,16,Europe,Russia,Khabarovsk,Khabarovsk,,Khabarovsk,48.4827,135.0838,1,Activatica,Other,"On 27 January 2021, people took part in an unauthorized protest in Khabarovsk in support of the jailed LDPR governor of Khabarovsk Krai Sergei Furgal. Police detained one protester due to them not wearing a mask despite the Covid restrictions. [size=no report]",0,1618491472,RUS,,,,,
7590223,643,RUS5799,5799,27 January 2021,2021,1,Protests,Peaceful protest,Protesters (Russia),Women (Russia),6,,,0,60,Europe,Russia,Republic of Dagestan,Derbent,,Derbent,42.0678,48.2899,1,Caucasian Knot,Subnational,"On 27 January 2021, three mothers of local residents who are arrested on terror-related charges in 2019 staged a series of one-person protests in Derbent, alleging that their children were being tortured by police and the case against them is fabricated. [size=3]",0,1618491474,RUS,,,,,
